,concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date
1985,2128000334,4047362,Maps to value,19930101,20991231
1986,2128000334,4043464,Maps to value,19930101,20991231
1987,2128000334,4040351,Maps to value,19930101,20991231
1988,2128000334,4037933,Maps to value,19930101,20991231
1989,2128000334,4042086,Maps to value,19930101,20991231
1990,2128000334,4046524,Maps to value,19930101,20991231
1991,2128000334,4040502,Maps to value,19930101,20991231
1992,2128000334,4040882,Maps to value,19930101,20991231
1993,2128000334,4043323,Maps to value,19930101,20991231
1994,2128000334,4040328,Maps to value,19930101,20991231
1995,2128000334,4039302,Maps to value,19930101,20991231
1996,2128000334,4046428,Maps to value,19930101,20991231
1997,2128000334,4043150,Maps to value,19930101,20991231
1998,2128000334,4041214,Maps to value,19930101,20991231
1999,2128000334,4043966,Maps to value,19930101,20991231
2000,2128000334,4046180,Maps to value,19930101,20991231
2001,2128000334,4039175,Maps to value,19930101,20991231
2002,2128000334,4042766,Maps to value,19930101,20991231
2003,2128000334,4038083,Maps to value,19930101,20991231
2004,2128000334,4265827,Maps to value,19930101,20991231
2005,2128000334,4192732,Maps to value,19930101,20991231
2006,2128000334,4045818,Maps to value,19930101,20991231
2007,2128000334,4041037,Maps to value,19930101,20991231
2008,2128000334,4087581,Maps to value,19930101,20991231
2009,2128000334,4041578,Maps to value,19930101,20991231
2010,2128000334,4040670,Maps to value,19930101,20991231
2011,2128000334,4039650,Maps to value,19930101,20991231
2012,2128000334,4222329,Maps to value,19930101,20991231
2013,2128000334,4044689,Maps to value,19930101,20991231
2014,2128000334,4035026,Maps to value,19930101,20991231
2015,2128000334,4037936,Maps to value,19930101,20991231
2016,2128000334,4041747,Maps to value,19930101,20991231
2017,2128000334,4044460,Maps to value,19930101,20991231
2018,2128000334,4043992,Maps to value,19930101,20991231
2019,2128000334,4045554,Maps to value,19930101,20991231
2020,2128000334,4184604,Maps to value,19930101,20991231
2021,2128000334,4041204,Maps to value,19930101,20991231
2022,2128000334,4044496,Maps to value,19930101,20991231
2023,2128000334,4038470,Maps to value,19930101,20991231
2024,2128000334,4039496,Maps to value,19930101,20991231
2025,2128000334,4046159,Maps to value,19930101,20991231
2026,2128000334,4015787,Maps to value,19930101,20991231
2027,2128000334,4042804,Maps to value,19930101,20991231
2028,2128000334,4040669,Maps to value,19930101,20991231
2029,2128000334,4044669,Maps to value,19930101,20991231
2030,2128000334,4043656,Maps to value,19930101,20991231
2031,2128000334,4044144,Maps to value,19930101,20991231
2032,2128000334,4039512,Maps to value,19930101,20991231
2033,2128000334,4043471,Maps to value,19930101,20991231
2034,2128000334,4044130,Maps to value,19930101,20991231
2035,2128000334,4046439,Maps to value,19930101,20991231
2036,2128000334,4039331,Maps to value,19930101,20991231
2037,2128000334,4238515,Maps to value,19930101,20991231
2038,2128000334,4043825,Maps to value,19930101,20991231
2039,2128000334,4046403,Maps to value,19930101,20991231
2040,2128000334,4039659,Maps to value,19930101,20991231
2041,2128000334,4040520,Maps to value,19930101,20991231
2042,2128000334,4040352,Maps to value,19930101,20991231
2043,2128000334,4042940,Maps to value,19930101,20991231
2044,2128000334,4045935,Maps to value,19930101,20991231
2045,2128000334,4041417,Maps to value,19930101,20991231
2046,2128000334,4044492,Maps to value,19930101,20991231
2047,2128000334,4040675,Maps to value,19930101,20991231
2048,2128000334,4039507,Maps to value,19930101,20991231
2049,2128000334,4042603,Maps to value,19930101,20991231
2050,2128000334,4044681,Maps to value,19930101,20991231
2051,2128000334,4040531,Maps to value,19930101,20991231
2052,2128000334,4225566,Maps to value,19930101,20991231
2053,2128000334,4042617,Maps to value,19930101,20991231
2054,2128000334,4297009,Maps to value,19930101,20991231
2055,2128000334,4038084,Maps to value,19930101,20991231
2056,2128000334,4043480,Maps to value,19930101,20991231
2057,2128000334,4042269,Maps to value,19930101,20991231
2058,2128000334,4150208,Maps to value,19930101,20991231
2059,2128000334,4044003,Maps to value,19930101,20991231
2060,2128000334,4045811,Maps to value,19930101,20991231
2061,2128000334,4037709,Maps to value,19930101,20991231
2062,2128000334,4046061,Maps to value,19930101,20991231
2063,2128000334,4037568,Maps to value,19930101,20991231
2064,2128000334,4042770,Maps to value,19930101,20991231
2065,2128000334,4038072,Maps to value,19930101,20991231
2066,2128000334,4042599,Maps to value,19930101,20991231
2067,2128000334,4044834,Maps to value,19930101,20991231
2068,2128000334,4039647,Maps to value,19930101,20991231
2069,2128000334,4041934,Maps to value,19930101,20991231
2070,2128000334,4038991,Maps to value,19930101,20991231
2071,2128000334,4041229,Maps to value,19930101,20991231
2072,2128000334,4046191,Maps to value,19930101,20991231
2073,2128000334,4041921,Maps to value,19930101,20991231
2074,2128000334,4047359,Maps to value,19930101,20991231
2075,2128000334,4187623,Maps to value,19930101,20991231
2076,2128000334,4332154,Maps to value,19930101,20991231
2077,2128000334,4326416,Maps to value,19930101,20991231
2078,2128000334,4287090,Maps to value,19930101,20991231
2079,2128000334,4039313,Maps to value,19930101,20991231
2080,2128000334,4046438,Maps to value,19930101,20991231
2081,2128000334,4309507,Maps to value,19930101,20991231
2082,2128000334,4042426,Maps to value,19930101,20991231
2083,2128000334,4143755,Maps to value,19930101,20991231
2084,2128000334,4046042,Maps to value,19930101,20991231
2085,2128000334,4181923,Maps to value,19930101,20991231
2086,2128000334,4044326,Maps to value,19930101,20991231
2087,2128000334,4041042,Maps to value,19930101,20991231
2088,2128000334,4041393,Maps to value,19930101,20991231
2089,2128000334,4042307,Maps to value,19930101,20991231
2090,2128000334,4042605,Maps to value,19930101,20991231
2091,2128000334,4044656,Maps to value,19930101,20991231
2092,2128000334,4040031,Maps to value,19930101,20991231
2093,2128000334,4040484,Maps to value,19930101,20991231
2094,2128000334,4043791,Maps to value,19930101,20991231
2095,2128000334,4039130,Maps to value,19930101,20991231
2096,2128000334,4045540,Maps to value,19930101,20991231
2097,2128000334,4151901,Maps to value,19930101,20991231
2098,2128000334,4044488,Maps to value,19930101,20991231
2099,2128000334,4042622,Maps to value,19930101,20991231
2100,2128000334,4039812,Maps to value,19930101,20991231
2101,2128000334,4041600,Maps to value,19930101,20991231
2102,2128000334,4045696,Maps to value,19930101,20991231
2103,2128000334,4040676,Maps to value,19930101,20991231
2104,2128000334,4044686,Maps to value,19930101,20991231
2105,2128000334,4039837,Maps to value,19930101,20991231
2106,2128000334,4140806,Maps to value,19930101,20991231
2107,2128000334,4237950,Maps to value,19930101,20991231
2108,2128000334,4222929,Maps to value,19930101,20991231
2109,2128000334,4039330,Maps to value,19930101,20991231
2110,2128000334,4039674,Maps to value,19930101,20991231
2111,2128000334,4037554,Maps to value,19930101,20991231
2112,2128000334,4139116,Maps to value,19930101,20991231
2113,2128000334,4041771,Maps to value,19930101,20991231
2114,2128000334,4046404,Maps to value,19930101,20991231
2115,2128000334,4042442,Maps to value,19930101,20991231
2116,2128000334,4041222,Maps to value,19930101,20991231
2117,2128000334,4046197,Maps to value,19930101,20991231
2118,2128000334,4040011,Maps to value,19930101,20991231
2119,2128000334,4041423,Maps to value,19930101,20991231
2120,2128000334,4045002,Maps to value,19930101,20991231
2121,2128000334,4045528,Maps to value,19930101,20991231
2122,2128000334,4045904,Maps to value,19930101,20991231
2123,2128000334,4042119,Maps to value,19930101,20991231
2124,2128000334,4039509,Maps to value,19930101,20991231
2125,2128000334,4045201,Maps to value,19930101,20991231
2126,2128000334,4044154,Maps to value,19930101,20991231
2127,2128000334,4029493,Maps to value,19930101,20991231
2128,2128000334,4081895,Maps to value,19930101,20991231
2129,2128000334,4044338,Maps to value,19930101,20991231
2130,2128000334,4040693,Maps to value,19930101,20991231
2131,2128000334,4040330,Maps to value,19930101,20991231
2132,2128000334,4187477,Maps to value,19930101,20991231
2133,2128000334,4044478,Maps to value,19930101,20991231
2134,2128000334,4041409,Maps to value,19930101,20991231
2135,2128000334,4043994,Maps to value,19930101,20991231
2136,2128000334,4139450,Maps to value,19930101,20991231
2137,2128000334,4041746,Maps to value,19930101,20991231
2138,2128000334,4046436,Maps to value,19930101,20991231
2139,2128000334,4045555,Maps to value,19930101,20991231
2140,2128000334,4168479,Maps to value,19930101,20991231
2141,2128000334,4044303,Maps to value,19930101,20991231
2142,2128000334,4047378,Maps to value,19930101,20991231
2143,2128000334,4041023,Maps to value,19930101,20991231
2144,2128000334,4045551,Maps to value,19930101,20991231
2145,2128000334,4040686,Maps to value,19930101,20991231
2146,2128000334,4220279,Maps to value,19930101,20991231
2147,2128000334,4040504,Maps to value,19930101,20991231
2148,2128000334,4044146,Maps to value,19930101,20991231
2149,2128000334,4041928,Maps to value,19930101,20991231
2150,2128000334,4039830,Maps to value,19930101,20991231
2151,2128000334,4045685,Maps to value,19930101,20991231
2152,2128000334,4045798,Maps to value,19930101,20991231
2153,2128000334,4044485,Maps to value,19930101,20991231
2154,2128000334,4040013,Maps to value,19930101,20991231
2155,2128000334,4233100,Maps to value,19930101,20991231
2156,2128000334,4027685,Maps to value,19930101,20991231
2157,2128000334,4040845,Maps to value,19930101,20991231
2158,2128000334,4043837,Maps to value,19930101,20991231
2159,2128000334,4042265,Maps to value,19930101,20991231
2160,2128000334,4044653,Maps to value,19930101,20991231
2161,2128000334,4045912,Maps to value,19930101,20991231
2162,2128000334,4043465,Maps to value,19930101,20991231
2163,2128000334,4042946,Maps to value,19930101,20991231
2164,2128000334,4043503,Maps to value,19930101,20991231
2165,2128000334,4044000,Maps to value,19930101,20991231
2166,2128000334,4037719,Maps to value,19930101,20991231
2167,2128000334,4044307,Maps to value,19930101,20991231
2168,2128000334,4043795,Maps to value,19930101,20991231
2169,2128000334,4038298,Maps to value,19930101,20991231
2170,2128000334,4039506,Maps to value,19930101,20991231
2171,2128000334,4043491,Maps to value,19930101,20991231
2172,2128000334,4042803,Maps to value,19930101,20991231
2173,2128000334,4047372,Maps to value,19930101,20991231
2174,2128000334,4044335,Maps to value,19930101,20991231
2175,2128000334,4043474,Maps to value,19930101,20991231
2176,2128000334,4043959,Maps to value,19930101,20991231
2177,2128000334,4224165,Maps to value,19930101,20991231
2178,2128000334,4040878,Maps to value,19930101,20991231
2179,2128000334,4040346,Maps to value,19930101,20991231
2180,2128000334,4136824,Maps to value,19930101,20991231
2181,2128000334,4046516,Maps to value,19930101,20991231
2182,2128000334,4040526,Maps to value,19930101,20991231
2183,2128000334,4065597,Maps to value,19930101,20991231
2184,2128000334,4038442,Maps to value,19930101,20991231
2185,2128000334,4045926,Maps to value,19930101,20991231
2186,2128000334,4045516,Maps to value,19930101,20991231
2187,2128000334,4040697,Maps to value,19930101,20991231
2188,2128000334,4046432,Maps to value,19930101,20991231
2189,2128000334,4041038,Maps to value,19930101,20991231
2190,2128000334,4041569,Maps to value,19930101,20991231
2191,2128000334,4037572,Maps to value,19930101,20991231
2192,2128000334,4039805,Maps to value,19930101,20991231
2193,2128000334,4043985,Maps to value,19930101,20991231
2194,2128000334,4217141,Maps to value,19930101,20991231
2195,2128000334,4042773,Maps to value,19930101,20991231
2196,2128000334,4045027,Maps to value,19930101,20991231
2197,2128000334,4039160,Maps to value,19930101,20991231
2198,2128000334,4044169,Maps to value,19930101,20991231
2199,2128000334,4041949,Maps to value,19930101,20991231
2200,2128000334,4222738,Maps to value,19930101,20991231
2201,2128000334,4037726,Maps to value,19930101,20991231
2202,2128000334,4039161,Maps to value,19930101,20991231
2203,2128000334,4042801,Maps to value,19930101,20991231
2204,2128000334,4045689,Maps to value,19930101,20991231
2205,2128000334,4039134,Maps to value,19930101,20991231
2206,2128000334,4037549,Maps to value,19930101,20991231
2207,2128000334,4040840,Maps to value,19930101,20991231
2208,2128000334,4245740,Maps to value,19930101,20991231
2209,2128000334,4042096,Maps to value,19930101,20991231
2210,2128000334,4041610,Maps to value,19930101,20991231
2211,2128000334,4046398,Maps to value,19930101,20991231
2212,2128000334,4046066,Maps to value,19930101,20991231
2213,2128000334,4043834,Maps to value,19930101,20991231
2214,2128000334,4046307,Maps to value,19930101,20991231
2215,2128000334,4044688,Maps to value,19930101,20991231
2216,2128000334,4045396,Maps to value,19930101,20991231
2217,2128000334,4052895,Maps to value,19930101,20991231
2218,2128000334,4042445,Maps to value,19930101,20991231
2219,2128000334,4042783,Maps to value,19930101,20991231
2220,2128000334,4045373,Maps to value,19930101,20991231
2221,2128000334,4040698,Maps to value,19930101,20991231
2222,2128000334,4042625,Maps to value,19930101,20991231
2223,2128000334,4039663,Maps to value,19930101,20991231
2224,2128000334,4111884,Maps to value,19930101,20991231
2225,2128000334,4043495,Maps to value,19930101,20991231
2226,2128000334,4043324,Maps to value,19930101,20991231
2227,2128000334,4042285,Maps to value,19930101,20991231
2228,2128000334,4046527,Maps to value,19930101,20991231
2229,2128000334,4284378,Maps to value,19930101,20991231
2230,2128000334,4042092,Maps to value,19930101,20991231
2231,2128000334,4046325,Maps to value,19930101,20991231
2232,2128000334,4189707,Maps to value,19930101,20991231
2233,2128000334,4041056,Maps to value,19930101,20991231
2234,2128000334,4044153,Maps to value,19930101,20991231
2235,2128000334,4039498,Maps to value,19930101,20991231
2236,2128000334,4044471,Maps to value,19930101,20991231
2237,2128000334,4047368,Maps to value,19930101,20991231
2238,2128000334,4304862,Maps to value,19930101,20991231
2239,2128000334,4038612,Maps to value,19930101,20991231
2240,2128000334,4040149,Maps to value,19930101,20991231
2241,2128000334,4041733,Maps to value,19930101,20991231
2242,2128000334,4308879,Maps to value,19930101,20991231
2243,2128000334,4040320,Maps to value,19930101,20991231
2244,2128000334,4044483,Maps to value,19930101,20991231
2245,2128000334,4047375,Maps to value,19930101,20991231
2246,2128000334,4245363,Maps to value,19930101,20991231
2247,2128000334,4045547,Maps to value,19930101,20991231
2248,2128000334,4045354,Maps to value,19930101,20991231
2249,2128000334,4104666,Maps to value,19930101,20991231
2250,2128000334,4175480,Maps to value,19930101,20991231
2251,2128000334,4040511,Maps to value,19930101,20991231
2252,2128000334,4043640,Maps to value,19930101,20991231
2253,2128000334,4038450,Maps to value,19930101,20991231
2254,2128000334,4045943,Maps to value,19930101,20991231
2255,2128000334,4038468,Maps to value,19930101,20991231
2256,2128000334,4040495,Maps to value,19930101,20991231
2257,2128000334,4045910,Maps to value,19930101,20991231
2258,2128000334,4040186,Maps to value,19930101,20991231
2259,2128000334,4040864,Maps to value,19930101,20991231
2260,2128000334,4042264,Maps to value,19930101,20991231
2261,2128000334,4248282,Maps to value,19930101,20991231
2262,2128000334,4184310,Maps to value,19930101,20991231
2263,2128000334,4044336,Maps to value,19930101,20991231
2264,2128000334,4041247,Maps to value,19930101,20991231
2265,2128000334,4040871,Maps to value,19930101,20991231
2266,2128000334,4044469,Maps to value,19930101,20991231
2267,2128000334,4042091,Maps to value,19930101,20991231
2268,2128000334,4041907,Maps to value,19930101,20991231
2269,2128000334,4043831,Maps to value,19930101,20991231
2270,2128000334,4046532,Maps to value,19930101,20991231
2271,2128000334,4044676,Maps to value,19930101,20991231
2272,2128000334,4252739,Maps to value,19930101,20991231
2273,2128000334,4039311,Maps to value,19930101,20991231
2274,2128000334,4039471,Maps to value,19930101,20991231
2275,2128000334,4042437,Maps to value,19930101,20991231
2276,2128000334,4046420,Maps to value,19930101,20991231
2277,2128000334,4044149,Maps to value,19930101,20991231
2278,2128000334,4040349,Maps to value,19930101,20991231
2279,2128000334,4040672,Maps to value,19930101,20991231
2280,2128000334,4041246,Maps to value,19930101,20991231
2281,2128000334,4041385,Maps to value,19930101,20991231
2282,2128000334,4011378,Maps to value,19930101,20991231
2283,2128000334,4041759,Maps to value,19930101,20991231
2284,2128000334,4065719,Maps to value,19930101,20991231
2285,2128000334,4045680,Maps to value,19930101,20991231
2286,2128000334,4041029,Maps to value,19930101,20991231
2287,2128000334,4040153,Maps to value,19930101,20991231
2288,2128000334,4042630,Maps to value,19930101,20991231
2289,2128000334,4046047,Maps to value,19930101,20991231
2290,2128000334,4044662,Maps to value,19930101,20991231
2291,2128000334,4042108,Maps to value,19930101,20991231
2292,2128000334,4042283,Maps to value,19930101,20991231
2293,2128000334,4041398,Maps to value,19930101,20991231
2294,2128000334,4042774,Maps to value,19930101,20991231
2295,2128000334,4042305,Maps to value,19930101,20991231
2296,2128000334,4046072,Maps to value,19930101,20991231
2297,2128000334,4039681,Maps to value,19930101,20991231
2298,2128000334,4045809,Maps to value,19930101,20991231
2299,2128000334,4206634,Maps to value,19930101,20991231
2300,2128000334,4041946,Maps to value,19930101,20991231
2301,2128000334,4038445,Maps to value,19930101,20991231
2302,2128000334,4044678,Maps to value,19930101,20991231
2303,2128000334,4045701,Maps to value,19930101,20991231
2304,2128000334,4042097,Maps to value,19930101,20991231
2305,2128000334,4041772,Maps to value,19930101,20991231
2306,2128000334,4182362,Maps to value,19930101,20991231
2307,2128000334,4042284,Maps to value,19930101,20991231
2308,2128000334,4223827,Maps to value,19930101,20991231
2309,2128000334,4040189,Maps to value,19930101,20991231
2310,2128000334,4041575,Maps to value,19930101,20991231
2311,2128000334,4044822,Maps to value,19930101,20991231
2312,2128000334,4039320,Maps to value,19930101,20991231
2313,2128000334,4046039,Maps to value,19930101,20991231
2314,2128000334,4267294,Maps to value,19930101,20991231
2315,2128000334,4044647,Maps to value,19930101,20991231
2316,2128000334,4041582,Maps to value,19930101,20991231
2317,2128000334,4219909,Maps to value,19930101,20991231
2318,2128000334,4041047,Maps to value,19930101,20991231
2319,2128000334,4037563,Maps to value,19930101,20991231
2320,2128000334,4040337,Maps to value,19930101,20991231
2321,2128000334,4045224,Maps to value,19930101,20991231
2322,2128000334,4039817,Maps to value,19930101,20991231
2323,2128000334,4042962,Maps to value,19930101,20991231
2324,2128000334,4044170,Maps to value,19930101,20991231
2325,2128000334,4042613,Maps to value,19930101,20991231
2326,2128000334,4045787,Maps to value,19930101,20991231
2327,2128000334,4040518,Maps to value,19930101,20991231
2328,2128000334,4039489,Maps to value,19930101,20991231
2329,2128000334,4043804,Maps to value,19930101,20991231
2330,2128000334,4006052,Maps to value,19930101,20991231
2331,2128000334,4040704,Maps to value,19930101,20991231
2332,2128000334,4043967,Maps to value,19930101,20991231
2333,2128000334,4042294,Maps to value,19930101,20991231
2334,2128000334,4044856,Maps to value,19930101,20991231
2335,2128000334,4047360,Maps to value,19930101,20991231
2336,2128000334,4046431,Maps to value,19930101,20991231
2337,2128000334,4039669,Maps to value,19930101,20991231
2338,2128000334,4041748,Maps to value,19930101,20991231
2339,2128000334,4039998,Maps to value,19930101,20991231
2340,2128000334,4041598,Maps to value,19930101,20991231
2341,2128000334,4043120,Maps to value,19930101,20991231
2342,2128000334,4041744,Maps to value,19930101,20991231
2343,2128000334,4043661,Maps to value,19930101,20991231
2344,2128000334,4040880,Maps to value,19930101,20991231
2345,2128000334,4040362,Maps to value,19930101,20991231
2346,2128000334,4042964,Maps to value,19930101,20991231
2347,2128000334,4044323,Maps to value,19930101,20991231
2348,2128000334,4040029,Maps to value,19930101,20991231
2349,2128000334,4041018,Maps to value,19930101,20991231
2350,2128000334,4041430,Maps to value,19930101,20991231
2351,2128000334,4041061,Maps to value,19930101,20991231
2352,2128000334,4047361,Maps to value,19930101,20991231
2353,2128000334,4247798,Maps to value,19930101,20991231
2354,2128000334,4236345,Maps to value,19930101,20991231
2355,2128000334,4040355,Maps to value,19930101,20991231
2356,2128000334,4046046,Maps to value,19930101,20991231
2357,2128000334,4271705,Maps to value,19930101,20991231
2358,2128000334,4044661,Maps to value,19930101,20991231
2359,2128000334,4045041,Maps to value,19930101,20991231
2360,2128000334,4046548,Maps to value,19930101,20991231
2361,2128000334,4300548,Maps to value,19930101,20991231
2362,2128000334,4142580,Maps to value,19930101,20991231
2363,2128000334,4042093,Maps to value,19930101,20991231
2364,2128000334,4043965,Maps to value,19930101,20991231
2365,2128000334,4039836,Maps to value,19930101,20991231
2366,2128000334,4039649,Maps to value,19930101,20991231
2367,2128000334,4046057,Maps to value,19930101,20991231
2368,2128000334,4046394,Maps to value,19930101,20991231
2369,2128000334,4041592,Maps to value,19930101,20991231
2370,2128000334,4038094,Maps to value,19930101,20991231
2371,2128000334,4043815,Maps to value,19930101,20991231
2372,2128000334,4043472,Maps to value,19930101,20991231
2373,2128000334,4047380,Maps to value,19930101,20991231
2374,2128000334,4041915,Maps to value,19930101,20991231
2375,2128000334,4043809,Maps to value,19930101,20991231
2376,2128000334,4040703,Maps to value,19930101,20991231
2377,2128000334,4046051,Maps to value,19930101,20991231
2378,2128000334,4042288,Maps to value,19930101,20991231
2379,2128000334,4167156,Maps to value,19930101,20991231
2380,2128000334,4042432,Maps to value,19930101,20991231
2381,2128000334,4043990,Maps to value,19930101,20991231
2382,2128000334,4162300,Maps to value,19930101,20991231
2383,2128000334,4228067,Maps to value,19930101,20991231
2384,2128000334,4044127,Maps to value,19930101,20991231
2385,2128000334,4214464,Maps to value,19930101,20991231
2386,2128000334,4043647,Maps to value,19930101,20991231
2387,2128000334,4045351,Maps to value,19930101,20991231
2388,2128000334,4046161,Maps to value,19930101,20991231
2389,2128000334,4265490,Maps to value,19930101,20991231
2390,2128000334,4042793,Maps to value,19930101,20991231
2391,2128000334,4044845,Maps to value,19930101,20991231
2392,2128000334,4044141,Maps to value,19930101,20991231
2393,2128000334,4260377,Maps to value,19930101,20991231
2394,2128000334,4164932,Maps to value,19930101,20991231
2395,2128000334,4042120,Maps to value,19930101,20991231
2396,2128000334,4042943,Maps to value,19930101,20991231
2397,2128000334,4044310,Maps to value,19930101,20991231
2398,2128000334,4039816,Maps to value,19930101,20991231
2399,2128000334,4046425,Maps to value,19930101,20991231
2400,2128000334,4037561,Maps to value,19930101,20991231
2401,2128000334,4037715,Maps to value,19930101,20991231
2402,2128000334,4227145,Maps to value,19930101,20991231
2403,2128000334,4046441,Maps to value,19930101,20991231
2404,2128000334,4046535,Maps to value,19930101,20991231
2405,2128000334,4100056,Maps to value,19930101,20991231
2406,2128000334,4042128,Maps to value,19930101,20991231
2407,2128000334,4039351,Maps to value,19930101,20991231
2408,2128000334,4041917,Maps to value,19930101,20991231
2409,2128000334,4042436,Maps to value,19930101,20991231
2410,2128000334,4045217,Maps to value,19930101,20991231
2411,2128000334,4043327,Maps to value,19930101,20991231
2412,2128000334,4046519,Maps to value,19930101,20991231
2413,2128000334,4045914,Maps to value,19930101,20991231
2414,2128000334,4038475,Maps to value,19930101,20991231
2415,2128000334,4040006,Maps to value,19930101,20991231
2416,2128000334,4041213,Maps to value,19930101,20991231
2417,2128000334,4043489,Maps to value,19930101,20991231
2418,2128000334,4046408,Maps to value,19930101,20991231
2419,2128000334,4045557,Maps to value,19930101,20991231
2420,2128000334,4040499,Maps to value,19930101,20991231
2421,2128000334,4051232,Maps to value,19930101,20991231
2422,2128000334,4042295,Maps to value,19930101,20991231
2423,2128000334,4094368,Maps to value,19930101,20991231
2424,2128000334,4044667,Maps to value,19930101,20991231
2425,2128000334,4043659,Maps to value,19930101,20991231
2426,2128000334,4037547,Maps to value,19930101,20991231
2427,2128000334,4042453,Maps to value,19930101,20991231
2428,2128000334,4045521,Maps to value,19930101,20991231
2429,2128000334,4042628,Maps to value,19930101,20991231
2430,2128000334,4046171,Maps to value,19930101,20991231
2431,2128000334,4041203,Maps to value,19930101,20991231
2432,2128000334,4043655,Maps to value,19930101,20991231
2433,2128000334,4185087,Maps to value,19930101,20991231
2434,2128000334,4044475,Maps to value,19930101,20991231
2435,2128000334,4044867,Maps to value,19930101,20991231
2436,2128000334,4039474,Maps to value,19930101,20991231
2437,2128000334,4042805,Maps to value,19930101,20991231
2438,2128000334,4030573,Maps to value,19930101,20991231
2439,2128000334,4039664,Maps to value,19930101,20991231
2440,2128000334,4043462,Maps to value,19930101,20991231
2441,2128000334,4046187,Maps to value,19930101,20991231
2442,2128000334,4044147,Maps to value,19930101,20991231
2443,2128000334,4042457,Maps to value,19930101,20991231
2444,2128000334,4046540,Maps to value,19930101,20991231
2445,2128000334,4039158,Maps to value,19930101,20991231
2446,2128000334,4041032,Maps to value,19930101,20991231
2447,2128000334,4041943,Maps to value,19930101,20991231
2448,2128000334,4041940,Maps to value,19930101,20991231
2449,2128000334,4038081,Maps to value,19930101,20991231
2450,2128000334,4040190,Maps to value,19930101,20991231
2451,2128000334,4241464,Maps to value,19930101,20991231
2452,2128000334,4041952,Maps to value,19930101,20991231
2453,2128000334,4044163,Maps to value,19930101,20991231
2454,2128000334,4044682,Maps to value,19930101,20991231
2455,2128000334,4041199,Maps to value,19930101,20991231
2456,2128000334,4041413,Maps to value,19930101,20991231
2457,2128000334,4046156,Maps to value,19930101,20991231
2458,2128000334,4039307,Maps to value,19930101,20991231
2459,2128000334,4043829,Maps to value,19930101,20991231
2460,2128000334,4042298,Maps to value,19930101,20991231
2461,2128000334,4042287,Maps to value,19930101,20991231
2462,2128000334,4042796,Maps to value,19930101,20991231
2463,2128000334,4040334,Maps to value,19930101,20991231
2464,2128000334,4046174,Maps to value,19930101,20991231
2465,2128000334,4043121,Maps to value,19930101,20991231
2466,2128000334,4228920,Maps to value,19930101,20991231
2467,2128000334,4040319,Maps to value,19930101,20991231
2468,2128000334,4203003,Maps to value,19930101,20991231
2469,2128000334,4146374,Maps to value,19930101,20991231
2470,2128000334,4045789,Maps to value,19930101,20991231
2471,2128000334,4039516,Maps to value,19930101,20991231
2472,2128000334,4207375,Maps to value,19930101,20991231
2473,2128000334,4040874,Maps to value,19930101,20991231
2474,2128000334,4044842,Maps to value,19930101,20991231
2475,2128000334,4039487,Maps to value,19930101,20991231
2476,2128000334,4039501,Maps to value,19930101,20991231
2477,2128000334,4039467,Maps to value,19930101,20991231
2478,2128000334,4039163,Maps to value,19930101,20991231
2479,2128000334,4044861,Maps to value,19930101,20991231
2480,2128000334,4040855,Maps to value,19930101,20991231
2481,2128000334,4042133,Maps to value,19930101,20991231
2482,2128000334,4046529,Maps to value,19930101,20991231
2483,2128000334,4166227,Maps to value,19930101,20991231
2484,2128000334,4041581,Maps to value,19930101,20991231
2485,2128000334,4045012,Maps to value,19930101,20991231
2486,2128000334,4312760,Maps to value,19930101,20991231
2487,2128000334,4040488,Maps to value,19930101,20991231
2488,2128000334,4042767,Maps to value,19930101,20991231
2489,2128000334,4043116,Maps to value,19930101,20991231
2490,2128000334,4044004,Maps to value,19930101,20991231
2491,2128000334,4178744,Maps to value,19930101,20991231
2492,2128000334,4040353,Maps to value,19930101,20991231
2493,2128000334,4046426,Maps to value,19930101,20991231
2494,2128000334,4045353,Maps to value,19930101,20991231
2495,2128000334,4039811,Maps to value,19930101,20991231
2496,2128000334,4040156,Maps to value,19930101,20991231
2497,2128000334,4045204,Maps to value,19930101,20991231
2498,2128000334,4042619,Maps to value,19930101,20991231
2499,2128000334,4042112,Maps to value,19930101,20991231
2500,2128000334,4046153,Maps to value,19930101,20991231
2501,2128000334,4044692,Maps to value,19930101,20991231
2502,2128000334,4045535,Maps to value,19930101,20991231
2503,2128000334,4294180,Maps to value,19930101,20991231
2504,2128000334,4045698,Maps to value,19930101,20991231
2505,2128000334,4043800,Maps to value,19930101,20991231
2506,2128000334,4038990,Maps to value,19930101,20991231
2507,2128000334,4040492,Maps to value,19930101,20991231
2508,2128000334,4043625,Maps to value,19930101,20991231
2509,2128000334,4044658,Maps to value,19930101,20991231
2510,2128000334,4052806,Maps to value,19930101,20991231
2511,2128000334,4229079,Maps to value,19930101,20991231
2512,2128000334,4038436,Maps to value,19930101,20991231
2513,2128000334,4041904,Maps to value,19930101,20991231
2514,2128000334,4040848,Maps to value,19930101,20991231
2515,2128000334,4045707,Maps to value,19930101,20991231
2516,2128000334,4042308,Maps to value,19930101,20991231
2517,2128000334,4040869,Maps to value,19930101,20991231
2518,2128000334,4042292,Maps to value,19930101,20991231
2519,2128000334,4041427,Maps to value,19930101,20991231
2520,2128000334,4045363,Maps to value,19930101,20991231
2521,2128000334,4045720,Maps to value,19930101,20991231
